"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라남도교육청","전라남도교육청","전라남도 광양시","S140000175","광양하이텍고등학교","04","공립","N","","7","109","15.6","6","110","18.3","6","116","19.3","3","17","5.7","0","0","0","22","352","16","43","8.2"
"전라남도교육청","전라남도교육청","전라남도 광양시","S140000176","광양여자고등학교","04","공립","N","","8","162","20.3","8","169","21.1","8","171","21.4","0","0","0","0","0","0","24","502","20.9","48","10.5"
"전라남도교육청","전라남도교육청","전라남도 광양시","S140000177","광양제철고등학교","04","사립","N","","8","216","27","8","209","26.1","10","260","26","0","0","0","0","0","0","26","685","26.3","57","12"
"전라남도교육청","전라남도교육청","전라남도 구례군","S140000178","구례고등학교","04","공립","N","","4","80","20","4","88","22","4","76","19","0","0","0","0","0","0","12","244","20.3","28","8.7"
"전라남도교육청","전라남도교육청","전라남도 영암군","S140000180","구림공업고등학교","04","공립","N","","3","53","17.7","3","38","12.7","3","38","12.7","0","0","0","0","0","0","9","129","14.3","18","7.2"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000182","금성고등학교","04","사립","N","","6","122","20.3","6","118","19.7","6","142","23.7","0","0","0","0","0","0","18","382","21.2","37","10.3"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000184","나주고등학교","04","공립","N","","6","118","19.7","6","124","20.7","6","148","24.7","0","0","0","0","0","0","18","390","21.7","37","10.5"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000185","나주공업고등학교","04","사립","N","","6","121","20.2","6","137","22.8","6","132","22","0","0","0","0","0","0","18","390","21.7","36","10.8"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000186","나주상업고등학교","04","공립","N","","4","64","16","4","66","16.5","4","61","15.3","2","10","5","0","0","0","14","201","14.4","27","7.4"
"전라남도교육청","전라남도교육청","전라남도 완도군","S140000187","노화고등학교","04","공립","N","","2","26","13","2","48","24","2","32","16","0","0","0","0","0","0","6","106","17.7","15","7.1"
"전라남도교육청","전라남도교육청","전라남도 화순군","S140000188","능주고등학교","04","사립","N","","6","156","26","6","167","27.8","6","174","29","0","0","0","0","0","0","18","497","27.6","42","11.8"
"전라남도교육청","전라남도교육청","전라남도 담양군","S140000189","담양고등학교","04","공립","N","","4","81","20.3","4","89","22.3","4","84","21","2","8","4","0","0","0","14","262","18.7","26","10.1"
"전라남도교육청","전라남도교육청","전라남도 담양군","S140000190","담양공업고등학교","04","공립","N","","3","46","15.3","4","48","12","4","60","15","2","9","4.5","0","0","0","13","163","12.5","35","4.7"
"전라남도교육청","전라남도교육청","전라남도 장흥군","S140000193","한국말산업고등학교","04","공립","N","","2","24","12","2","21","10.5","1","10","10","0","0","0","0","0","0","5","55","11","12","4.6"
"전라남도교육청","전라남도교육청","전라남도 신안군","S140000194","도초고등학교","04","공립","N","","3","53","17.7","3","65","21.7","3","59","19.7","1","2","2","0","0","0","10","179","17.9","22","8.1"
"전라남도교육청","전라남도교육청","전라남도 광양시","S140000195","광양백운고등학교","04","공립","N","","7","178","25.4","7","181","25.9","7","175","25","3","14","4.7","0","0","0","24","548","22.8","46","11.9"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000196","목포고등학교","04","공립","N","","7","161","23","7","159","22.7","7","179","25.6","1","5","5","0","0","0","22","504","22.9","45","11.2"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000198","목포공업고등학교","04","공립","N","","9","161","17.9","11","228","20.7","11","239","21.7","3","15","5","0","0","0","34","643","18.9","64","10"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000199","목포덕인고등학교","04","사립","N","","7","158","22.6","7","157","22.4","7","172","24.6","0","0","0","0","0","0","21","487","23.2","48","10.1"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000200","목포마리아회고등학교","04","사립","N","","7","144","20.6","7","160","22.9","7","179","25.6","0","0","0","0","0","0","21","483","23","43","11.2"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000202","목포성신고등학교","04","사립","N","","3","57","19","3","39","13","3","50","16.7","0","0","0","0","0","0","9","146","16.2","28","5.2"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000204","목포중앙고등학교","04","사립","N","","6","102","17","6","101","16.8","5","83","16.6","0","0","0","0","0","0","17","286","16.8","33","8.7"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000205","목포여자고등학교","04","공립","N","","7","153","21.9","7","164","23.4","7","180","25.7","1","4","4","0","0","0","22","501","22.8","46","10.9"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000206","목포여자상업고등학교","04","사립","N","","10","157","15.7","11","175","15.9","11","204","18.5","0","0","0","0","0","0","32","536","16.8","62","8.6"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000208","목포정명여자고등학교","04","사립","N","","8","171","21.4","8","183","22.9","8","193","24.1","0","0","0","0","0","0","24","547","22.8","50","10.9"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000209","목포제일여자고등학교","04","공립","N","","7","160","22.9","7","161","23","7","170","24.3","2","12","6","0","0","0","23","503","21.9","55","9.1"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000211","목포혜인여자고등학교","04","사립","N","","7","147","21","7","159","22.7","7","165","23.6","0","0","0","0","0","0","21","471","22.4","48","9.8"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000212","목포홍일고등학교","04","사립","N","","7","149","21.3","8","182","22.8","8","197","24.6","0","0","0","0","0","0","23","528","23","50","10.6"
"전라남도교육청","전라남도교육청","전라남도 무안군","S140000213","무안고등학교","04","공립","N","","7","157","22.4","7","158","22.6","7","165","23.6","2","12","6","1","2","2","24","494","20.6","48","10.3"
"전라남도교육청","전라남도교육청","전라남도 목포시","S140000215","문태고등학교","04","사립","N","","7","161","23","7","159","22.7","7","175","25","0","0","0","0","0","0","21","495","23.6","42","11.8"
"전라남도교육청","전라남도교육청","전라남도 무안군","S140000217","백제고등학교","04","사립","N","","5","115","23","5","123","24.6","5","121","24.2","0","0","0","0","0","0","15","359","23.9","31","11.6"
"전라남도교육청","전라남도교육청","전라남도 보성군","S140000219","벌교고등학교","04","사립","N","","5","96","19.2","5","104","20.8","5","106","21.2","0","0","0","0","0","0","15","306","20.4","31","9.9"
"전라남도교육청","전라남도교육청","전라남도 보성군","S140000220","벌교상업고등학교","04","공립","N","","2","32","16","3","34","11.3","4","58","14.5","1","4","4","0","0","0","10","128","12.8","19","6.7"
"전라남도교육청","전라남도교육청","전라남도 보성군","S140000221","벌교여자고등학교","04","사립","N","","1","12","12","1","11","11","0","0","0","0","0","0","0","0","0","2","23","11.5","8","2.9"
"전라남도교육청","전라남도교육청","전라남도 영광군","S140000222","법성고등학교","04","공립","N","","3","34","11.3","3","44","14.7","3","35","11.7","1","2","2","0","0","0","10","115","11.5","20","5.8"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000223","병영상업고등학교","04","공립","N","","1","20","20","1","23","23","1","22","22","0","0","0","0","0","0","3","65","21.7","11","5.9"
"전라남도교육청","전라남도교육청","전라남도 보성군","S140000224","보성고등학교","04","공립","N","","2","42","21","3","57","19","4","72","18","0","0","0","0","0","0","9","171","19","23","7.4"
"전라남도교육청","전라남도교육청","전라남도 보성군","S140000226","다향고등학교","04","공립","N","","2","28","14","2","33","16.5","2","35","17.5","2","11","5.5","0","0","0","8","107","13.4","16","6.7"
"전라남도교육청","전라남도교육청","전라남도 나주시","S140000228","봉황고등학교","04","공립","N","","5","100","20","6","107","17.8","7","140","20","1","5","5","0","0","0","19","352","18.5","43","8.2"
"전라남도교육청","전라남도교육청","전라남도 여수시","S140000229","부영여자고등학교","04","공립","N","","9","205","22.8","9","221","24.6","9","236","26.2","1","5","5","0","0","0","28","667","23.8","56","11.9"
"전라남도교육청","전라남도교육청","전라남도 장성군","S140000233","삼계고등학교","04","공립","N","","2","45","22.5","2","44","22","2","29","14.5","0","0","0","0","0","0","6","118","19.7","14","8.4"
"전라남도교육청","전라남도교육청","전라남도 진도군","S140000235","진도국악고등학교","04","공립","N","","1","17","17","1","17","17","2","21","10.5","0","0","0","0","0","0","4","55","13.8","13","4.2"
"전라남도교육청","전라남도교육청","전라남도 강진군","S140000238","성전고등학교","04","공립","N","","1","15","15","1","15","15","1","18","18","0","0","0","0","0","0","3","48","16","11","4.4"
"전라남도교육청","전라남도교육청","전라남도 해남군","S140000240","송지고등학교","04","공립","N","","2","25","12.5","2","19","9.5","2","28","14","1","4","4","0","0","0","7","76","10.9","12","6.3"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000241","순천강남여자고등학교","04","사립","N","","9","195","21.7","9","208","23.1","9","192","21.3","0","0","0","0","0","0","27","595","22","54","11"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000242","순천고등학교","04","공립","N","","10","223","22.3","10","250","25","10","255","25.5","0","0","0","0","0","0","30","728","24.3","62","11.7"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000244","순천공업고등학교","04","공립","N","","12","241","20.1","12","272","22.7","12","283","23.6","3","17","5.7","0","0","0","39","813","20.8","74","11"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000245","순천금당고등학교","04","사립","N","","10","220","22","10","235","23.5","10","242","24.2","0","0","0","0","0","0","30","697","23.2","66","10.6"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000246","순천매산고등학교","04","사립","N","","10","216","21.6","10","238","23.8","10","238","23.8","0","0","0","0","0","0","30","692","23.1","66","10.5"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000247","순천매산여자고등학교","04","사립","N","","9","198","22","9","213","23.7","9","206","22.9","0","0","0","0","0","0","27","617","22.9","56","11"
"전라남도교육청","전라남도교육청","전라남도 순천시","S140000249","순천여자고등학교","04","공립","N","","10","228","22.8","10","247","24.7","10","238","23.8","0","0","0","0","0","0","30","713","23.8","66","10.8"
