"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000546","함월고등학교","04","공립","N","","복식부기","예산세입","1421763000","0","260687000","0","17190000","27816000"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000548","다운고등학교","04","공립","N","","복식부기","예산세입","756234000","0","291219000","0","4220000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000549","울산과학고등학교","04","공립","N","","복식부기","예산세입","1164889000","0","1470324000","0","21570000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000550","남목고등학교","04","공립","N","","복식부기","예산세입","892889000","0","234461000","0","14060000","18000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000562","삼산고등학교","04","공립","N","","복식부기","예산세입","1420810000","0","477782000","0","19100000","5000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000563","대현고등학교","04","공립","N","","복식부기","예산세입","1087222000","19627000","494078000","0","37500000","5000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000564","신선여자고등학교","04","공립","N","","복식부기","예산세입","502269000","14500000","645008000","0","8900000","20000000"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000611","무거고등학교","04","공립","N","","복식부기","예산세입","1032477000","0","241612000","0","17000000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000613","문현고등학교","04","공립","N","","복식부기","예산세입","1317841000","0","279920000","0","15000000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000614","호계고등학교","04","공립","N","","복식부기","예산세입","1164145000","0","366355000","0","20000000","10000000"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000654","범서고등학교","04","공립","N","","복식부기","예산세입","2314220000","0","752046000","0","36155000","17260000"
