"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","중등부1학년 전입학생수","중등부1학년 전출학생수","중등부1학년 전체학생수","중등부2학년 전입학생수","중등부2학년 전출학생수","중등부2학년 전체학생수","중등부3학년 전입학생수","중등부3학년 전출학생수","중등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"전라남도교육청","전라남도함평교육지원청","전라남도 함평군","S140005578","나산실용예술중학교","03","공립","N","","2","3","30","1","1","22","1","1","25","4","5","77"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005586","무안행복중학교","03","공립","N","","117","0","0","44","2","0","10","1","0","171","3","0"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005554","순천연향중학교부설방송통신중학교","25","공립","N","","0","0","65","0","0","50","0","0","49","0","0","164"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005555","목포중앙여자중학교부설방송통신중학교","25","공립","N","","0","1","35","0","1","47","0","0","46","0","2","128"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001019","경북체육중학교","03","공립","N","","14","6","32","13","6","27","11","8","32","38","20","91"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001020","경산여자중학교","03","사립","N","","12","3","308","2","2","259","7","5","268","21","10","835"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001021","경산중학교","03","공립","N","","6","6","281","8","5","224","0","4","217","14","15","722"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001022","대구가톨릭대학교사범대학부속무학중학교","03","사립","N","","8","5","193","5","1","165","6","2","173","19","8","531"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001024","용성중학교","03","공립","N","","0","0","13","0","1","7","0","0","9","0","1","29"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001025","경산제일중학교","03","사립","N","","1","0","11","0","1","12","1","0","15","2","1","38"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001026","자인중학교","03","공립","N","","1","1","17","0","0","10","0","0","7","1","1","34"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001027","장산중학교","03","공립","N","","9","8","254","4","5","208","11","3","219","24","16","681"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001028","진량중학교","03","사립","N","","9","8","124","5","1","144","3","2","114","17","11","382"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001029","하양여자중학교","03","사립","N","","2","4","170","2","3","138","1","1","159","5","8","467"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001122","감포중학교","03","공립","N","","0","2","18","0","1","14","0","0","8","0","3","40"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001123","경주여자중학교","03","공립","N","","4","4","177","2","2","159","2","0","133","8","6","469"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001124","경주중학교","03","사립","N","","8","3","131","4","4","133","1","9","146","13","16","410"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001125","계림중학교","03","공립","N","","6","3","191","4","4","159","2","0","166","12","7","516"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001126","근화여자중학교","03","사립","N","","2","4","130","1","0","129","1","0","131","4","4","390"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001128","무산중학교","03","사립","N","","2","4","47","1","7","35","10","11","27","13","22","109"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001129","문화중학교","03","사립","N","","1","1","130","2","1","127","1","2","133","4","4","390"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001130","불국중학교","03","공립","N","","4","2","57","2","1","49","1","0","47","7","3","153"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001131","산내중학교","03","공립","N","","0","0","2","1","0","8","0","0","3","1","0","13"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001132","서라벌여자중학교","03","공립","N","","3","4","178","1","5","164","0","2","137","4","11","479"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001133","선덕여자중학교","03","사립","N","","1","3","124","1","3","131","1","0","123","3","6","378"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001134","신라중학교","03","공립","N","","2","2","182","5","8","188","3","0","135","10","10","505"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001135","아화중학교","03","공립","N","","0","1","10","2","0","7","0","0","12","2","1","29"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001136","안강여자중학교","03","사립","N","","2","4","88","0","3","100","0","1","87","2","8","275"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001137","안강중학교","03","공립","N","","2","2","86","3","2","98","0","5","101","5","9","285"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001138","양남중학교","03","공립","N","","1","1","36","0","2","19","0","1","20","1","4","75"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001139","양북중학교","03","공립","N","","1","0","12","0","0","13","0","0","6","1","0","31"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001140","외동중학교","03","공립","N","","2","7","110","7","1","78","2","1","59","11","9","247"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001141","월성중학교","03","사립","N","","2","4","127","3","3","126","3","0","128","8","7","381"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001328","고령중학교","03","공립","N","","2","3","87","4","1","101","3","3","101","9","7","289"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001329","고령중학교개진분교장","03","공립","N","","0","0","4","0","0","2","0","0","2","0","0","8"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001330","다산중학교","03","사립","N","","0","1","95","0","1","60","2","0","61","2","2","216"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001331","성산중학교","03","공립","N","","0","0","8","0","0","11","0","0","13","0","0","32"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001332","쌍림중학교","03","공립","N","","0","0","10","2","0","10","0","0","9","2","0","29"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001333","우곡중학교","03","공립","N","","0","0","2","0","0","2","0","0","2","0","0","6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001391","경구중학교","03","사립","N","","0","2","43","0","2","43","0","0","32","0","4","118"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001393","구미신평중학교","03","공립","N","","4","2","110","1","2","85","1","0","136","6","4","331"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001394","구미여자중학교","03","공립","N","","1","2","116","1","2","108","0","1","147","2","5","371"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001395","구미중학교","03","공립","N","","14","5","152","2","1","139","4","5","145","20","11","436"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001396","금오중학교","03","공립","N","","1","3","196","0","2","164","2","0","121","3","5","481"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001397","도개중학교","03","사립","N","","11","7","23","6","7","25","6","7","20","23","21","68"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001398","도송중학교","03","공립","N","","5","5","286","4","6","273","3","2","269","12","13","828"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001399","무을중학교","03","공립","N","","0","0","1","0","0","4","0","0","4","0","0","9"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001400","산동중학교","03","공립","N","","0","1","18","1","2","8","1","0","16","2","3","42"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001403","선산중학교","03","공립","N","","3","3","121","2","2","101","4","3","97","9","8","319"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001404","송정여자중학교","03","공립","N","","2","1","171","1","3","161","0","3","164","3","7","496"
