"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005182","광숭초등학교","02","공립","N","","45","42","87","100.0","0","0","0","0.0","0","0","0","0.0","45","42","87"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005183","평택안일초등학교","02","공립","N","","65","80","145","100.0","0","0","0","0.0","0","0","0","0.0","65","80","145"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005184","현일초등학교","02","공립","N","","55","62","117","100.0","0","0","0","0.0","0","0","0","0.0","55","62","117"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005185","어람초등학교","02","공립","N","","65","76","141","100.0","0","0","0","0.0","0","0","0","0.0","65","76","141"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090005186","세종초등학교","02","공립","N","","64","49","113","100.0","0","0","0","0.0","0","0","0","0.0","64","49","113"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005187","동양초등학교","02","공립","N","","76","70","146","100.0","0","0","0","0.0","0","0","0","0.0","76","70","146"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005188","배양초등학교","02","공립","N","","33","29","62","100.0","0","0","0","0.0","0","0","0","0.0","33","29","62"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005269","안산청석초등학교","02","공립","N","","42","31","73","100.0","0","0","0","0.0","0","0","0","0.0","42","31","73"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005270","팔곡초등학교","02","공립","N","","11","10","21","100.0","0","0","0","0.0","0","0","0","0.0","11","10","21"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005288","태봉초등학교","02","공립","N","","39","54","93","100.0","0","0","0","0.0","0","0","0","0.0","39","54","93"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005294","안산창촌초등학교","02","공립","N","","36","34","70","100.0","0","0","0","0.0","0","0","0","0.0","36","34","70"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005295","안산해양초등학교","02","공립","N","","45","39","84","100.0","0","0","0","0.0","0","0","0","0.0","45","39","84"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090005313","동산초등학교","02","공립","N","","40","23","63","100.0","0","0","0","0.0","0","0","0","0.0","40","23","63"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005324","동막초등학교","02","공립","N","","62","60","122","100.0","0","0","0","0.0","0","0","0","0.0","62","60","122"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005325","석성초등학교","02","공립","N","","75","83","158","100.0","0","0","0","0.0","0","0","0","0.0","75","83","158"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005330","동백초등학교","02","공립","N","","85","99","184","100.0","0","0","0","0.0","0","0","0","0.0","85","99","184"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005332","용인백현초등학교","02","공립","N","","88","76","164","100.0","0","0","0","0.0","0","0","0","0.0","88","76","164"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005334","서평초등학교","02","공립","N","","19","24","43","100.0","0","0","0","0.0","0","0","0","0.0","19","24","43"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005337","오현초등학교","02","공립","N","","63","55","118","100.0","0","0","0","0.0","0","0","0","0.0","63","55","118"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005339","초당초등학교","02","공립","N","","60","65","125","100.0","0","0","0","0.0","0","0","0","0.0","60","65","125"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005341","가좌초등학교","02","공립","N","","48","54","102","100.0","0","0","0","0.0","0","0","0","0.0","48","54","102"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005344","도둔초등학교","02","공립","N","","23","30","53","100.0","0","0","0","0.0","0","0","0","0.0","23","30","53"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005357","평택도곡초등학교","02","공립","N","","43","47","90","97.8","1","0","1","1.1","1","0","1","1.1","45","47","92"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005363","안녕초등학교","02","공립","N","","53","55","108","100.0","0","0","0","0.0","0","0","0","0.0","53","55","108"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005366","가수초등학교","02","공립","N","","39","39","78","100.0","0","0","0","0.0","0","0","0","0.0","39","39","78"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005369","두일초등학교","02","공립","N","","35","39","74","100.0","0","0","0","0.0","0","0","0","0.0","35","39","74"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005372","수청초등학교","02","공립","N","","42","54","96","100.0","0","0","0","0.0","0","0","0","0.0","42","54","96"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005373","와석초등학교","02","공립","N","","129","126","255","99.2","1","1","2","0.8","0","0","0","0.0","130","127","257"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005375","통진초등학교","02","공립","N","","27","40","67","100.0","0","0","0","0.0","0","0","0","0.0","27","40","67"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005393","다솜초등학교","02","공립","N","","46","74","120","100.0","0","0","0","0.0","0","0","0","0.0","46","74","120"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005395","덕인초등학교","02","공립","N","","37","46","83","100.0","0","0","0","0.0","0","0","0","0.0","37","46","83"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005397","문발초등학교","02","공립","N","","18","24","42","100.0","0","0","0","0.0","0","0","0","0.0","18","24","42"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090005402","소안초등학교","02","공립","N","","41","28","69","100.0","0","0","0","0.0","0","0","0","0.0","41","28","69"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005404","신지초등학교","02","공립","N","","18","22","40","100.0","0","0","0","0.0","0","0","0","0.0","18","22","40"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005406","오산원당초등학교","02","공립","N","","24","19","43","100.0","0","0","0","0.0","0","0","0","0.0","24","19","43"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005408","월포초등학교","02","공립","N","","17","18","35","97.2","0","0","0","0.0","1","0","1","2.8","18","18","36"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005411","풍동초등학교","02","공립","N","","39","18","57","100.0","0","0","0","0.0","0","0","0","0.0","39","18","57"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005412","학동초등학교","02","공립","N","","102","90","192","100.0","0","0","0","0.0","0","0","0","0.0","102","90","192"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005471","화성금곡초등학교","02","공립","N","","82","88","170","100.0","0","0","0","0.0","0","0","0","0.0","82","88","170"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005472","반지초등학교","02","공립","N","","91","71","162","100.0","0","0","0","0.0","0","0","0","0.0","91","71","162"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005474","석우초등학교","02","공립","N","","61","60","121","100.0","0","0","0","0.0","0","0","0","0.0","61","60","121"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005476","오산원일초등학교","02","공립","N","","71","81","152","100.0","0","0","0","0.0","0","0","0","0.0","71","81","152"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005478","용인한일초등학교","02","공립","N","","36","28","64","100.0","0","0","0","0.0","0","0","0","0.0","36","28","64"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005480","나산초등학교","02","공립","N","","71","76","147","99.3","1","0","1","0.7","0","0","0","0.0","72","76","148"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005487","와우초등학교","02","공립","N","","57","59","116","100.0","0","0","0","0.0","0","0","0","0.0","57","59","116"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005494","예봉초등학교","02","공립","N","","47","41","88","98.9","0","1","1","1.1","0","0","0","0.0","47","42","89"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005495","주원초등학교","02","공립","N","","26","20","46","97.9","1","0","1","2.1","0","0","0","0.0","27","20","47"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005496","하늘초등학교","02","공립","N","","67","47","114","100.0","0","0","0","0.0","0","0","0","0.0","67","47","114"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005588","동화초등학교","02","공립","N","","57","70","127","100.0","0","0","0","0.0","0","0","0","0.0","57","70","127"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005589","반석초등학교","02","공립","N","","70","83","153","100.0","0","0","0","0.0","0","0","0","0.0","70","83","153"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005591","상봉초등학교","02","공립","N","","52","63","115","100.0","0","0","0","0.0","0","0","0","0.0","52","63","115"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005593","솔빛초등학교","02","공립","N","","112","120","232","100.0","0","0","0","0.0","0","0","0","0.0","112","120","232"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005594","오산고현초등학교","02","공립","N","","108","94","202","100.0","0","0","0","0.0","0","0","0","0.0","108","94","202"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005595","율목초등학교","02","공립","N","","42","45","87","100.0","0","0","0","0.0","0","0","0","0.0","42","45","87"
