"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001426","서울중랑초등학교","02","공립","N","","8","82","37","483","45","565","353","3","59","0","0","1","12","1","0","0","34628680","16621000","6890000","6720000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001427","서울중목초등학교","02","공립","N","","8","40","0","0","8","40","35","3","64","1","3","0","0","0","0","0","5538000","3417500","2430000","133627450"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001428","서울중화초등학교","02","공립","N","","13","171","35","413","48","584","315","4","74","0","0","0","0","0","0","0","0","0","20883600","126890600"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001429","서울중흥초등학교","02","공립","N","","3","38","7","101","10","139","96","2","35","1","2","1","9","0","0","0","4315100","3003500","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001430","서울청량초등학교","02","공립","N","","23","218","47","470","70","688","317","5","111","1","5","1","20","0","0","0","0","5049000","4055000","191085180"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001431","서울홍릉초등학교","02","공립","N","","0","0","0","0","0","0","0","3","59","1","1","0","0","2","0","0","0","0","0","113481660"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001432","서울홍파초등학교","02","공립","N","","0","0","15","261","15","261","128","3","51","0","0","0","0","0","0","0","0","0","0","0"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001433","서울휘경초등학교","02","공립","N","","0","0","0","0","0","0","0","2","42","1","4","1","15","2","0","0","0","5550000","4160000","620000"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001434","은석초등학교","02","사립","N","","64","1323","85","829","149","2152","638","4","45","4","45","0","0","0","0","0","224090210","2270000","81825820","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001576","서울강남초등학교","02","공립","N","","14","261","3","264","17","525","371","6","116","0","0","2","38","0","0","0","0","0","6625000","1505000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001577","서울관악초등학교","02","공립","N","","0","0","0","0","0","0","0","3","75","0","0","0","0","3","0","0","0","4707140","7175000","53654000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001578","서울구암초등학교","02","공립","N","","9","57","12","69","21","126","126","6","161","0","0","0","0","0","0","0","34760000","7720600","12860000","90447000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001579","서울난곡초등학교","02","공립","N","","0","0","0","0","0","0","0","3","57","0","0","0","0","0","0","0","0","0","4707000","58163820"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001580","서울난우초등학교","02","공립","N","","0","0","0","0","0","0","0","4","74","1","2","2","41","1","0","0","0","0","3060000","163200970"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001581","서울난향초등학교","02","공립","N","","2","54","18","424","20","478","289","4","100","0","0","2","56","4","0","0","0","10550000","8030000","188875970"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001582","서울남부초등학교","02","공립","N","","6","81","31","422","37","503","283","5","80","0","0","2","39","0","0","0","0","0","12888000","196988000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001583","서울남사초등학교","02","공립","N","","4","34","3","18","7","52","48","4","81","1","13","1","12","2","0","0","0","2196500","8075000","179790460"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001584","서울남성초등학교","02","공립","N","","21","179","12","144","33","323","215","2","44","1","2","1","8","5","0","0","0","9550000","2740000","105493450"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001585","서울노량진초등학교","02","공립","N","","0","0","5","100","5","100","100","1","25","0","0","0","0","1","0","0","0","1200000","2451300","65449340"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001586","서울당곡초등학교","02","공립","N","","11","172","42","522","53","694","385","5","69","0","0","0","0","1","0","0","0","9547240","0","165675240"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001587","서울대림초등학교","02","공립","N","","0","0","19","176","19","176","163","7","136","0","0","0","0","0","0","0","31843280","1789240","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001588","서울동작초등학교","02","공립","N","","3","23","4","50","7","73","62","3","68","0","0","0","0","0","0","0","0","0","3740000","24000000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001589","서울문창초등학교","02","공립","N","","1","36","0","0","1","36","36","5","76","0","0","0","0","0","0","0","11985000","10206210","6050000","170496350"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001590","서울미성초등학교","02","공립","N","","5","40","2","8","7","48","46","4","75","0","0","1","6","0","0","0","9103940","5774540","5557500","387000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001591","서울본동초등학교","02","공립","N","","0","0","0","0","0","0","0","1","26","1","3","0","0","0","0","0","0","0","1994000","20113000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001592","서울봉천초등학교","02","공립","N","","0","0","0","0","0","0","0","5","119","1","4","0","0","0","0","0","0","0","18318500","1440000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001593","서울사당초등학교","02","공립","N","","0","0","0","0","0","0","0","5","108","1","6","0","0","0","0","0","0","9550000","9605000","147340020"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001594","서울삼성초등학교","02","공립","N","","14","133","27","247","41","380","236","3","80","1","3","1","21","0","0","0","0","1800000","0","136086548"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001595","서울상도초등학교","02","공립","N","","15","179","32","368","47","547","341","4","72","0","0","0","0","0","0","0","13330620","17271170","7305000","120451650"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001596","서울신길초등학교","02","공립","N","","0","0","4","14","4","14","7","6","103","0","0","0","0","0","0","0","0","0","52440000","52440000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001597","서울신남성초등학교","02","공립","N","","0","0","0","0","0","0","0","3","53","0","0","2","53","0","0","0","0","6429000","7570000","35153000"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001598","서울신림초등학교","02","공립","N","","5","25","1","7","6","32","18","4","71","1","9","0","0","0","0","0","0","9539800","13000000","28000000"
